"41";"Calculate the rate of climb for an aircraft operating at 5000ft with an outside air temperature of 0°C. (See fig. PPL FPP-8e)";"530 fpm.";"585 fpm.";"475 fpm.";"470 fpm.";"a";"Flight Performance";""
"42";"Increasing the mass (and, therefore, weight) of the aircraft will:";"Decrease the rate and angle of climb.";"Increase the rate and angle of climb.";"Increase the rate of climb and decrease the angle of climb.";"Decrease the rate of climb and increase the angle of climb.";"a";"Flight Performance";""
"43";"Using Hover Ceiling vs. Gross Weight graph determine ceiling hover in-ground effect for given condiotins: (fig. PPL(H) FPP-4) All up weight = 1275 lb OAT = -13°C";"7.900 ft.";"6.200 ft.";"9.000 ft.";"7.250 ft. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"a";"Flight Performance";""
"44";"Using Hover Ceiling vs. Gross Weight graph determines ceiling hover out-ground effect for given condiotins: (fig. PPL(H) FPP-4) All up weight = 1225 lb OAT = +25°C";"5.000 ft.";"7.250 ft.";"8.000 ft.";"6.750 ft.";"a";"Flight Performance";""
"45";"What is the max speed we can achieve during level flight at determined altitude? (fig. PPL(H) FPP-1)";"At the point where power curves cross each other (D).";"At the point where power curves are most distant from each other (A).";"Where power required curve is at lowest point (B).";"At the point where the power required curve touches the tangent drawn from the origin of the graph (C).";"a";"Flight Performance";""
"46";"Which speed is required for maximal endurance? (fig. PPL(H) FPP-1)";"Where power required curve is at lowest point (B).";"At the point where power curves are most distant from each other (A).";"At the point where the power required curve touches the tangent drawn from the origin of the graph (C).";"At the point where power curves cross each other (D).";"a";"Flight Performance";""
"47";"Climbing at Vx will achieve:";"The maximum angle of climb.";"The best time to height.";"The greatest increase in altitude in a given period of time.";"The maximum horizontal distance for a given vertical distance.";"a";"Flight Performance";""
"48";"What is the best rate of climb speed (Vbroc)? (Fig. PPL (H) FPP-1)";"At the point where power curves are most distant from each other (A).";"Where power required curve is at lowest point (B).";"At the point where the power required curve touches the tangent drawn from the origin of the graph (C).";"At the point where power curves cross each other (D).";"a";"Flight Performance";""
"49";"What is the maximum range speed? (Fig. PPL (H) FPP-1)";"At the point where the power required curve touches the tangent drawn from the origin of the graph (C).";"At the point where power curves are most distant from each other (A).";"At the point where power curves cross each other (D).";"Where power required curve is at lowest point (B).";"a";"Flight Performance";""
"50";"Who is responsible before a flight that the load is safely distributed and secured?";"The Commander of the intended flight. I";"Any licensed mechanic. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"The Company Load master.";"The Company licensed engineer.";"a";"Flight Performance";""
"51";"What is the weight of 33 US Gallons of Av Gas at a specific gravity of 0.715?";"197 lb.";"201 kg.";"155 lb.";"179 kg.";"a";"Flight Performance";""
"52";"A pilot wishes to fly at a speed which will give him maximum range. He knows that he is flying with a tailwind. How will the speed selected by the pilot compare with the maximum range speed for still air?";"It will be decreased by a margin slightly less than the amount of tailwind.";"It will be increased by a margin slightly less than the amount of tailwind.";"It will be the same as for still air.";"It will be decreased by a margin slightly more than the amount of tailwind.";"a";"Flight Performance";""
"53";"Which of the next cases will result in worsening of performance and possibility of exceeding structural limitations of helicopter?";"Helicopter is loaded over maximal allowed weight.";"Helicopter climbing at Vbroc with maximal allowed weight.";"Helicopter flying over maximal landing weight.";"Helicopter with higher weight at take off than landing.";"a";"Flight Performance";""
"54";"What is the effect of head wind on glide angle and range in autorotation?";"Glide angle is increasing and range is decreasing.";"Glide angle and range stay unchanged.";"Glide angle and range are both increasing.";"Glide angle and range are both decreasing.";"a";"Flight Performance";""
"55";"What is the weight of 165 liters of Av Gas at a specific gravity of 0.715?";"118 kg.";"118 lb.";"155 lb.";"179 kg.";"a";"Flight Performance";""
"56";"What is the weight of 49 US Gallons of Av Gas at a specific gravity of 0.715?";"292 lb.";"292 kg.";"179 lb.";"179 kg.";"a";"Flight Performance";""
"57";"With weight increase a helicopter range is:";"Decreased.";"Unchanged.";"Increased.";"Decreasing, if RRPM is decreased. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"a";"Flight Performance";""
"58";"Helicopter cowered with small amount of ice will result in:";"Increase of drag and weight.";"Increase of weight and lift.";"Increase of lift and drag.";"Increase of weight and decrease of drag.";"a";"Flight Performance";""
"59";"What is the weight of 185 liters of Av Gas at a specific gravity of 0.715?";"132 kg.";"132 lb.";"179 lb.";"179 kg.";"a";"Flight Performance";""
"60";"An aerodrome which is 1800 feet above mean sea level has an observed QNH of 998 mb. What is the approximate pressure altitude?";"2250 feet.";"2107 feet.";"1580 feet.";"1956 feet.";"a";"Flight Performance";""
"61";"What would be the effect of an increase in temperature upon the air density and aircraft performance?";"Reduced density and reduced aircraft performance.";"Increased density and reduced aircraft performance.";"Increased density and increased aircraft performance.";"Reduced density and increased in aircraft performance.";"a";"Flight Performance";""
"62";"An aerodrome which is 1000 feet above mean sea level has an observed QNH of 1000 mb. What is the approximate pressure altitude?";"1390 feet.";"610 feet.";"1580 feet.";"1956 feet.";"a";"Flight Performance";""
"63";"An aerodrome which is 1000 feet above mean sea level has an observed QNH of 1026 mb. What is the approximate pressure altitude?";"610 feet.";"1390 feet.";"2107 feet.";"1580 feet.";"a";"Flight Performance";""
"64";"An aerodrome which is 1800 feet above mean sea level, has an observed QNH of 1028 mb. What is the approximate pressure altitude?";"1350 feet.";"2250 feet.";"1580 feet.";"1956 feet. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"a";"Flight Performance";""
"65";"What is the effect of an increase in mass on the hover in ground effect (HIGE) and landing distance required?";"Decreased HIGE Ceiling and increased landing distance.";"Increased HIGE Ceiling and decreased landing distance.";"Decreased HIGE Ceiling and decreased landing distance.";"Increased HIGE Ceiling and increased landing distance.";"a";"Flight Performance";""
"66";"Refer to the helicopter power graph fig. PPL (H) FPP-5) and answer the question: To fly for maximum range, the best speed would be:";"D";"B";"C";"A";"a";"Flight Performance";""
"67";"Refer to the helicopter power graph fig. PPL(H) FPP-5) and answer the question: To fly for maximum rate of climb, the best speed would be:";"C";"B";"D";"A";"a";"Flight Performance";""
"68";"The VNE of a helicopter is determined by:";"Retreating blade stall.";"Compressibility effects at the rotor tips.";"The power of the engine.";"The tail rotor limitation to control the effects of main rotor torque at high speed.";"a";"Flight Performance";""
"69";"If a helicopter is hovering over a fixed position, and there is a wind blowing, which is the most critical position of the Centre of Gravity?";"Close to the aft limit.";"Close to the forward limit.";"Is of no consequence when hovering in ground effect.";"Aft limit in a headwind, forward limit in a tailwind.";"a";"Flight Performance";""
"70";"A helicopter is loaded longitudinally and laterally as below: Long. ITEM Mass(lb) Long. Arm Lat. Arm Lat. Moment Moment Basic mass 1200 +91.4 +0.28 Pilot 150 +70.0 +11.8 Passenger 150 +70.0 -11.8 Freight 100 +82.0 -8.1 Fuel 180 +92.6 -9.8 TOTAL’s Calculate the C of G's and answer the following question: The Longitudinal C of G is: FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"86.88 inches Aft of datum.";"79.12 inches Aft of datum.";"87.38 inches Aft of datum.";"89.35 inches Aft of datum.";"a";"Flight Performance";""
"71";"A helicopter is loaded longitudinally and laterally as below: ITEM Mass(lb) Long. Arm Long. Moment Lat. Arm Lat. Moment Basic mass 1200 +91.4 +0.28 Pilot 150 +70.0 +11.8 Passenger 150 +70.0 -11.8 Freight 100 +82.0 -8.1 Fuel 180 +92.6 -9.8 TOTAL’s Calculate the C of G's and answer the following question: The Lateral C of G is:";"0.812 inches Right of datum.";"1.257 inches Left of datum.";"0.964 inches Left of datum.";"1.655 inches Right of datum.";"a";"Flight Performance";""
"72";"A helicopter is loaded longitudinally and laterally as below: ITEM Mass(lb) Long. Arm Long. Moment Lat. Arm Lat. Moment Basic mass 1200 +91.4 +0.28 Pilot 150 +70.0 +11.8 Passenger 150 +70.0 -11.8 Freight 100 +82.0 -8.1 Fuel 180 +92.6 -9.8 TOTAL’s Assume that the maximum Aft C of G is 86.5 inches, how far would the freight have to be moved in order to bring the Longitudinal C of G within limits:";"а. 14.98 inches rearward.";"16.71 inches rearward.";"14.68 inches forward.";"15.78 inches forward.";"a";"Flight Performance";""
"73";"Given the following tabulation of Helicopter masses and arms, what is the position of the C of G? ITEM Mass(lb) Arm (in) Moment Basic mass 1196 80 Pilot 160 63 Freight 50 72 Fuel 185 84 TOTAL’s FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Flight Performance and Planning";"78.50 inches aft of datum.";"80.42 inches aft of datum.";"83.97 inches aft of datum.";"79.28 inches aft of datum.";"a";"Flight Performance";""
