"94";"Iako nije obavezan, dopunski kiseonik se preporučuje kada se leti noću na visinama iznad:";"1,500 m (5,000 ft).";"3,050 m (10,000 ft).";"3,800 m (12,500 ft).";"";"a";"Ljudske mogucnosti";""
"95";"Hipoksija je rezultat:";"Manjka kiseonika u telu";"Nedovoljnog kiseonika u vazduhu";"Prekomerne količine azota u krvotoku";"";"a";"Ljudske mogucnosti";""
"96";"Koja izjava u vezi sa hipoksijom je tačna?";"Bockanje koje se oseti u koži i lažan osećaj sigurnosti mogu da budu simptomi hipoksije";"Hipoksija nastaje usled prisustva mehurića azota u zglobovima i krvotoku";"Efekti hipoksije mogu se prevazići ako se nateramo da se fokusiramo na instrumente.";"";"a";"Ljudske mogucnosti";""
"97";"Šta se javlja pri penjanju na visinu iznad 18 000 ft u avionu bez pritiska vazduha i bez dopunskog kiseonika ?";"Pritisak kiseonika u plućima ne može se održati bez povećanja pritiska udahnutog kiseonika";"Gasovi zarobljeni u telu se skupljaju i sprečavaju azot da pređe u krvotok";"Pritisak u srednjem uhu postaje manji od atmosferskog pritiska u kabini.";"";"a";"Ljudske mogucnosti";""
"98";"Sklonost ka trovanju ugljen monoksidom se povećava:";"Porastom nadmorske visine.";"Smanjenjem nadmorske visine";"Povećanjem vazdušnog pritiska";"";"a";"Ljudske mogucnosti";""
"99";"Ugljen monoksid u kabini aviona je:";"Teško prepoznatljiv zbog toga što je bez mirisa i boje";"Lako prepoznatljiv zbog specifičnog mirisa";"Lako prepoznatljiv zbog specifične boje";"";"a";"Ljudske mogucnosti";""
"100";"Velike koncentracije ugljen monoksida u ljudskom telu dovode do:";"Gubitka snage mišića";"Stezanja u predelu čela";"Izraženog osećaja zadovoljstva";"";"a";"Ljudske mogucnosti";""
"101";"Kako pušenje utiče na pilota ?";"Povećava toplotu tela koja zbog toga stvara veću potrebu za kiseonikom";"Smanjuje noćni vid za 50 procenata";"Stvara dodatni ugljen dioksid u telu što obično dovodi do hiperventilacije";"";"a";"Ljudske mogucnosti";""
"102";"Šta najčešće dovodi do hiperventilacije?";"Emotivna napetost, strah";"Prekomerno konzumiranje alkohola";"Ekstremno sporo disanje i nedovoljna količina kiseonika";"";"a";"Ljudske mogucnosti";""
"103";"Brzo ili veoma duboko disanje tokom korišćenja kiseonika može dovesti do stanja koje se zove:";"Hiperventilacija";"Hipoksija.";"Aerotitis.";"";"a";"Ljudske mogucnosti";""
"104";"Hiperventilacija nastaje zbog:";"Manjka ugljen dioksida u telu";"Leta na velikim visinama i bez dopunskog kiseonika";"Suviše brzo disanje dovodi do nedostatka kiseonika";"";"a";"Ljudske mogucnosti";""
"105";"Pilot bi trebalo da prevaziđe simptome ili da izbegne kasnija javljanja hiperventilacije ?";"Usporavanjem brzine disanja, disanjem u kesu ili glasnim govorom";"Pažljivim posmatranjem instrumenata kako bi kontrolisao avion";"Povećanjem brzine disanja da bi se povećala ventilacija pluća";"";"a";"Ljudske mogucnosti";""
"106";"Ukoliko bi nakon ronjenja, koje nije zahtevalo kontrolisani izlazak na površinu, osoba trebalo da leti na visini do 2400m( 8000 ft), preporučeno vreme koje bi trebalo da prođe pre tog leta je bar:";"4 sata";"12 sati.";"24 sata";"";"a";"Ljudske mogucnosti";""
"107";"Ukoliko bi nakon ronjenja, koje je zahtevalo kontrolisani izlazak na površinu, osoba trebalo da leti na visini do 2400m( 8000 ft), preporučeno vreme koje bi trebalo da prođe pre tog leta je bar:";"24 sata";"4 sata";"12 sati";"";"a";"Ljudske mogucnosti";""
"108";"Adaptacija na mrak se oštećuje izlaganjem:";"Pritisku u kabini na visinama iznad 1500 m(5 000 ft)";"Ugljen dioksidu.";"Vitaminu A u ishrani";"";"a";"Ljudske mogucnosti";""
"109";"Koje pripreme su potrebne pilotu da bi adaptirao oči na noćno letenje?";"Izbegavanje belog svetla bar 30 minuta pre leta";"Nošenje naočara za sunce sve dok ne bude spreman za let";"Izbegavanje crvenog svetla bar 30 minuta pre leta";"";"a";"Ljudske mogucnosti";""
"110";"Jedan od načina za povećanje efektivnosti noćnog vida je:";"Forsirati gledanje izvan centra oka";"Direktno gledanje u objekte";"Povećati intenzitet unutrašnjeg osvetljenja";"";"a";"Ljudske mogucnosti";""
"111";"Koji je najefektivniji način gledanja tokom noćnog leta?";"Polako skretati pogled da bi se omogućilo gledanje izvan centra oka";"Gledati samo daleko, ka nejasnom svetlu";"Koncentrisati se direktno na svaki objekat na nekoliko sekundi";"";"a";"Ljudske mogucnosti";""
"112";"Najefikasnija tehnika otkrivanja drugog aviona tokom noći je:";"Izbeći direktno intenzivno gledanje u pravcu gde možda leti drugi avion";"Okretati glavu i brzo preći pogledom preko celog vidljivog regiona";"Izbegavanje posmatranja regiona ispod horizonta da bi se izbegao efekat zemaljskog svetla na naše oči.";"";"a";"Ljudske mogucnosti";""
"113";"Najbolji metod u traženju nekog drugog saobraćaja noću je";"Gledati u stranu objekta i polako pretraživati";"Pretraživati vidno polje veoma brzo";"Gledati u stranu objekta i brzo pretraživati";"";"a";"Ljudske mogucnosti";""
"114";"Pre nego što se započne svaki manevar, svaki pilot bi trebalo da:";"Vizuelno osmotri celu oblast da bi se izbegao sudar.";"Proveri visinu, brzinu i kurs";"Obavestiti o namerama najbližu kontrolu letenja.";"";"a";"Ljudske mogucnosti";""
"115";"Pravilna tehnika osmatranja vazdušnog prostora levo i desno od nosa aviona je:?";"Sistematski se fokusirati nakratko u različitim smerovima.";"Stalno prebacivati pogled od vetrobranskog stakla levo i desno..";"Koncentrisati se na relativno kretanje koje vidimo perifernim delom oka.";"";"a";"Ljudske mogucnosti";""
"116";"Koji efekat ima zamagljenost na sposobnost uočavanja saobraćaja ili strukturu terena tokom noći?";"Sav saobraćaj ili struktura terena izgledaju dalje nego što zaista jesu";"Zamagljenost dovodi do fokusiranja očiju na beskonačan prostor";"Tokom zamagljenosti, oči se preopterete i onda ne detektuju lako relativne pokrete";"";"a";"Ljudske mogucnosti";""
"117";"Stanje prolazne konfuzije koje nastaje kada različiti čulni organi šalju pogrešne informacije mozgu zove se:";"Prostorna dezorijentacija";"Hiperventilacija";"Hipoksija";"";"a";"Ljudske mogucnosti";""
"118";"Šta se preporučuje u cilju sprečavanja ili prevazilaženja prostorne dezorijentacije:";"U potpunosti se osloniti na pokazatelje instrumenata leta";"Izbegavati brze okrete i grube pokrete komandama.";"Redukovati pokrete glave i očiju što je moguće više";"";"a";"Ljudske mogucnosti";""
"119";"Piloti je skloniji prostornoj dezorijentaciji ukoliko se :";"Koriste telesni signali da bi se protumačila visina na kojoj se leti";"Ignorišu informacije koje stižu iz mišića i srednjeg uha";"Često prebacuje pogled sa instrumenta na instrument";"";"a";"Ljudske mogucnosti";""
"120";"Opasnost od prostorne dezorijentacije tokom leta u pri slaboj vidljivosti može se redukovati:";"Verovanjem instrumentima pre nego verovanjem čulnim organima";"Brzim skretanjem pogleda sa spoljašnjeg vidnog polja na instrument tablu";"Naginjanjem tela u smeru suprotnom od kretanja aviona";"";"a";"Ljudske mogucnosti";""
"121";"Ako pilot ima prostornu dezorijentaciju tokom leta gde su smanjeni vidni uslovi, najbolji način prevazilaženja ovog stanja je:";"Oslanjanje na pokazivanje instrumenata";"Koncentrisati se na osećaj za smer,nagib i ugao penjanja (poniranja).";"Svesno smanjivanje brzine disanja sve dok se simptomi ne nestanu,nakon čega se vraća normalna brzina disanja";"";"a";"Ljudske mogucnosti";""
"122";"Veliko ubrzanje može stvoriti iluziju";"Podizanja nosa aviona.";"Levog zaokreta.";"Spustanja nosa aviona.";"";"a";"Ljudske mogucnosti";""
"123";"Ko je odgovoran da proceni da li je pilot zdravstveno sposoban za određeni let, čak iako on ili ona imaju validno lekarsko uverenje:";"Pilot";"Ovlašćeni lekar";"Kabinsko osoblje";"";"a";"Ljudske mogucnosti";""
"124";"Najčešći faktor koji utiče na većinu nesreća koje je mogu sprečiti:";"Ljudska greška";"Mehanička neispravnost.";"Lom strukture.";"";"a";"Ljudske mogucnosti";""
"125";"Koja je to stvar koju pilot zapostavlja u situaciji kada se oslanja na kratkoročnu ili dugoročnu memoriju?";"Lista provere.";"Svesnost situacije.";"Letenje izvan envelope";"";"a";"Ljudske mogucnosti";""
"126";"Konstantno pridržavanje odobrene liste provere je znak:";"Disciplinovanog i kompetentnog pilota.";"Pilota koji nema potrebno znanje.";"Pilota sa malim naletom";"";"a";"Ljudske mogucnosti";""
"127";"Da bi se izbeglo propuštanje važnih koraka, uvek koristite:";"Odgovarajuću listu provere";"Nalepnice podsetnike";"Podatke iz potvrde o plovidbenosti";"";"a";"Ljudske mogucnosti";""
"128";"Pravilan proces od tri koraka u prenosu kontrole u letenju među pilotima uključuje sledeće reči: (a)Tvoje komande, (b) Moje komande, i (c)_";"Tvoje komande";"Moj avion";"Moje komande";"";"a";"Ljudske mogucnosti";""
"129";"Menadžment rizika, ako deo proces donošenja odluka u vazduhoplovstvu, u cilju redukovanja rizika koji donosi svaki pojedinačni let oslanja se na:";"Svesnost situacije, prepoznavanje problema i dobro rasuđivanje";"Primenu menadžmenta stresa i procedura rizičnih elemenata";"Mentalni proces analiziranja svih informacija u određenoj situaciji i donošenje odluka u tom trenutku o akcijama koje bi trebalo primeniti.";"";"a";"Ljudske mogucnosti";""
"130";"Pogubni stavovi se javljaju kod svih pilota u određenoj meri i u nekim momentima. Koji od sledećih navedenih su takvi stavovi:";"Stav protiv autoriteta, impulsivnost, mačo stav, pomirenje sa sudbinom ( rezignacija ) i neranjivost";"Loš menadžment rizika i nedostatak menadžmenta stresa";"Loša svesnost situacije, naglo osuđivanje i nedostatak procesa donošenja odluka";"";"a";"Ljudske mogucnosti";""
"131";"U procesu donošenja odluka u vazduhoplovstvu, koji je prvi korak u neutralisanju pogubnih stavova?";"Prepoznavanje pogubnih misli";"Racionalno rasuđivanje";"Priznavanje neozledivosti situacije";"";"a";"Ljudske mogucnosti";""
"132";"Šta pomaže u situaciji kada pilot ima poguban impulsivan stav ?";"Ne tako brzo, prvo razmisli";"To se može i meni desiti";"Završi sa tim što pre";"";"a";"Ljudske mogucnosti";""
"133";"Šta pomaže u situaciji kada pilot ima poguban stav „ protiv autoriteta“ ?";"Poštovati pravila";"Pravila se ne primenjuju u ovoj situaciji";"Znam šta radim";"";"a";"Ljudske mogucnosti";""
"134";"Šta pomaže u situaciji kada pilot ima poguban stav „neranjivosti“ ?";"To se može i meni desti";"Ne može biti tako loše";"To se meni neće desiti.";"";"a";"Ljudske mogucnosti";""
"135";"Na nekoj nadmorskoj visini, pritisak kiseonika u atmosferi je:";"Niži u odnosu na srednji nivo mora";"Isti kao na srednjem nivou mora";"Viši u odnosu na srednji nivo mora";"Bez promena jer parcijalni pritisak ne zavisi od nadmorske visine";"a";"Ljudske mogucnosti";""
"136";"Piloti sa izuzetnom prekomernom težinom su skloniji jednom od sledećih stanja ?";"Infarktu";"Hipoksiji na većim visinama";"Hipotermiji";"Sve navedeno";"a";"Ljudske mogucnosti";""
"137";"“ Greška “ je generički termin koji opisuje sve situacije kada serije mentalnih ili fizičkih aktivnosti ne dovedu do planiranih rezultata.“Greške “:";"Mogu biti izolovane ili kumulativne";"Su izolovane bez daljih posledica ili uticaja";"Su kumulativne, jedna greška vodi do druge , što dovodi do treće itd.";"Uvek su deo “lanca grešaka”";"a";"Ljudske mogucnosti";""
"138";"Koja izjava je tačna kada je u pitanju prisustvo alkohola u ljudskom telu?";"Alkohol doprinosi da pilot bude skloniji stanju hipoksije.";"Male količine alkohola neće ugroziti letačke veštine.";"Kafa pomaže u razgradnji alkohola i olakšava mamurluk.";"";"a";"Ljudske mogucnosti";""
"139";"Koja rečenica definiše hipoksiju:";"Stanje nedostatka kiseonika u telu";"Abnormalno povećanje volumena udahnutog vazduha";"Stanje u kojem se formiraju mehurići gasa oko zglobova i mišića";"";"a";"Ljudske mogucnosti";""
"140";"Osoba ne može biti član posade aviona civilnog saobraćaja ukoliko je konzumirala alkohol";"8 sati pre leta.";"12 sati pre leta";"24 sati pre leta";"";"a";"Ljudske mogucnosti";""
"141";"Iluziju da je avion na većoj visini nego što zaista jeste stvara:";"Teren koji se spušta.";"Teren koji se penje.";"Atmosferska zamagljenost";"";"a";"Ljudske mogucnosti";""
"142";"Visinomer sa tri skazaljke koristi se u mnogim avionima lake avijacije a. Lako se dešava da se pogrešno očitava b. Retko se pogrešno očitava c. Tačan I pouzdan . d. Nije baš pouzdan i tačan";"Pod a) i c).";"Samo pod a)";"Samo pod b)";"Pod b) i d).";"a";"Ljudske mogucnosti";""
"143";"Koji od sledećih termina se generalno koristi da opiše vrstu ili vrste memorije u okviru predmeta Ljudske sposobnosti I ograničenja?";"Dugoročna memorija";"Senzitivna memorija";"Vrlo srećna sećanja";"Sve navedeno";"a";"Ljudske mogucnosti";""
"144";"Spoljašnje, srednje I unutrašnje uho su ispunjeni:";"Vazduhom, vazduhom, tečnošću.";"Vazduhom, tečnošću, tečnošću";"Tečnošću, vazduhom, vazduhom";"Tečnošću, tečnošću, vazduhom";"a";"Ljudske mogucnosti";""
"145";"Presbiakuzija je oštećenje sluha usled:";"Godina starosti";"Oštećenja kohleje";"Oštećenje polukružnih kanala";"Pušenja";"a";"Ljudske mogucnosti";""
"146";"Šta izaziva konduktivnu nagluvost:";"Oštećenje slušnih koščica ili bubne opne";"Oštećenje spoljašnjeg uha";"Oštećenje ušne školjke";"Oštećenje srednjeg uha";"a";"Ljudske mogucnosti";""
"147";"U kojem delu oka je vizuelna oštrina najveća?";"Fovea (ulegnuće na zenici )";"Mrežnjača";"Zenica";"Rožnjača";"a";"Ljudske mogucnosti";""
"148";"Da bi video jasnu sliku dolazećeg aviona koji je zapažen okom, pilot bi trebalo da:";"Gleda direktno na dolazeći avion";"Da gleda u jednu stranu dolazećeg aviona";"Da započne sistematsko skeniranje prostora ispred njega";"Da trepne nekoliko puta da bi slika bila jasnija";"a";"Ljudske mogucnosti";""
"149";"Količinu svetlosti koja ulazi u oko kontroliše:";"Dužica";"Rožnjača";"Sočiva";"Zenica";"a";"Ljudske mogucnosti";""
"150";"U kojem delu srca kontrakcijama nastaje puls?";"Levoj komori";"Levoj pretkomori";"Desnoj komori";"Desnoj pretkomori";"a";"Ljudske mogucnosti";""
"1";"Ispod sloja tropopauze,vrednosti Međunarodne Standardne Atmosfere (ISA) po ICAO su :";"Vazdušni pritisak na nivou mora 1013.25mb, vrednost temperature na nivou mora 15°C pri čemu se temperatura smanjuje za 1.98°C na svakih 1000 ft do visine 36090ft";"Vazdušni pritisak na nivou mora 1013.25mb, vrednost temperature na nivou mora 15°C, pri čemu se temperatura smanjuje za 2°C na svakih 1000 ft sve dok ne dostigne vrednost od -65.6°C na visini 36090ft";"Vazdušni pritisak na površini zemlje 1013.25mb, vrednost temperature na nivou mora 15°C pri čemu se temperatura smanjuje za 1.98°C na svakih 1000 ft dok ne dostigne vrednost apsolutne nule (-273,15°C)";"Vazdušni pritisak na nivou mora 1225g/m-3, vrednost temperature na nivou mora 15°C pri čemu se temperatura smanjuje za 2°C na svakih 1000 ft do visine 36090ft";"a";"Meteorologija";""
"2";"U kojem sloju atmosfere se nalazi najveća količina vodene pare?";"U Troposferi";"U Tropopauzi";"U Stratosferi";"U Stratopauzi";"a";"Meteorologija";""
"3";"Koja je zastupljenost gasova u atmosferi?";"Kiseonik 21%, Azot 78%, ostali gasovi 1%";"Kiseonik 21%, Vodonik 78%, ostali gasovi 1%";"Azot 78%, Argon 21%, Kiseonik 1%";"Azot 78%, Kiseonik 21%, Vodonik 1%";"a";"Meteorologija";""
"4";"Sloj atmosfere je najbliži zemlji u kojem nastaje najveći deo meteoroloških pojava?";"Troposferi";"Tropopauzi";"Stratosferi";"Mezosferi";"a";"Meteorologija";""
"5";"Prognozirana temperature od 5°C na nadmorskoj visini od 2000 ft na osnovu ICAO ISA može se predstaviti kao:";"ISA -6";"IAS +6";"ISA +5";"IAS -6";"a";"Meteorologija";""
"6";"Kako se naziva instrument koji obezbeđuje merenje,kontinuirani zapis i čitanje podataka atmosferskog pritiska?";"Barograf";"Barometar";"Higrometar";"Anemograf";"a";"Meteorologija";""
"7";"Atmosferski Pritisak";"Smanjuje se sa smanjenjem vertikalnog gradijenta pritiska sa porastom visine";"Smanjuje se sa povećanjem vertikalnog gradijenta pritiska sa porastom visine";"Smanjuje se sa konstantnim vertikalnim gradijentom pritiska sa porastom visine";"Smanjuje se sa konstantnim vertikalnim gradijentom pritiska do tropopauze a nakon toga ostaje konstantan";"a";"Meteorologija";""
"8";"Šta predstavljaju blisko postavljene izobare?";"Veliki gradijent pritiska i jake vetrove";"Mali gradijent pritiska i slabe vetrove";"Mali gradijent pritiska i jake vetrove";"Veliki gradijent pritiska i slabe vetrove";"a";"Meteorologija";""
"9";"Linija koja na meteorološkoj karti povezuje mesta koja imaju jednake vrednosti barometarskog pritiska na istoj nadmorskoj visini naziva se:";"Izobara";"Izoterma";"Izalobara";"Kontura";"a";"Meteorologija";""
"10";"U poređenju sa ISA uslovima , kakav uticaj ima topli vazduh na rastojanje prikazano kao promena pritiska za 1 hpa ( barometarska visinska stepenica)";"Povećava ga";"Smanjuje ga";"Nema nikakvog uticaja";"Nemoguće je odrediti";"a";"Meteorologija";""
"11";"Kolika je gustina vazduha na nivou mora prema međunarodnoj standardnoj atmosferi (ISA uslovi)?";"1225 g/ m3";"12.25 g/ m3";"1.225 g/ m3";"122.5 g/ m3";"a";"Meteorologija";""
"12";"Gustina na površini zemlje je mala kada je:";"Nizak pritisak i velika temperatura";"Visok pritisak i velika temperatura";"Visok pritisak i mala temperatura";"Nizak pritisak i mala temperatura";"a";"Meteorologija";""
"13";"Uopšteno, sa povećanjem visine :";"Temperatura,pritisak i gustina se smanjuju";"Temperatura se smanjuje a gustina se povećava";"Temperatura i pritisak se povećavaju a gustina se smanjuje";"Temperatura se smanjuje a pritisak i gustina se povećavaju";"a";"Meteorologija";""
