"330";"Kada je barometarska skala altimetra (visinomera) podešena na ravan pritiska QFE, altimetar pokazuje";"Nulu na referentnoj tački aerodroma";"Nadmorsku visinu aerodroma na referentnoj tački aerodroma";"Pritisak na referentnoj tački aerodroma";"Odgovarajuću visinu";"A";"meteo"
"331";"Visinomer će uvek pokazivati:";"Vertikalno rastojanje u odnosu na ravan pritiska koja je podešena na barometarskoj skali \nvisinomera";"Visinu iznad MSL podešavanjem pritiska na barometarskoj skali visinomera na vrednost \n1013 mb";"Visinu iznad referentne tačke PSS ukoliko je na barometarskoj skali visinomera podešena \naerodromska ravan pritiska QNH";"Tačan nivo leta sa podešavanjem na visinomeru regionalnog QFE pritiska";"A";"meteo"
"332";"Avion leti na konstantnoj indiciranoj visini od PSS A (QNH 1009mb) do PSS B (QNH 1019m. Šta će se \ndesiti iznad PSS B ukoliko barometarska skala visinomera nije resetovana";"Indicirana visina će biti manja od stvarne visine";"Indicirana visina će biti ista kao stvarna visina";"Indicirana visina će biti veća od stvarne visine";"Indicirana visina može biti veća ili manja u zavisnosti od nadmorske visine PSS";"A";"meteo"
"333";"Ravan pritiska koji odgovara najnižem prognoziranom pritisku na MSL je:";"Regionalni QNH";"QFE";"QFF";"QNE";"A";"meteo"
"334";"Avion leti sa aerodroma A ( QNH 1020 mb) , prema aerodromu B (QNH=999mb).Aerodrom “A” se \nnalazi 800 ft ispod srednjeg nivoa mora dok je aerodrom “B” 500 ft iznad srednjeg nivoa mora. Ukoliko \nvrednost na barometarskoj skali visinomera nije resovana od trenutka poletanja (tj. QNH 1020 mb), visinomer će pokazivati na sletanju: (pretpostaviti 1mb=30ft)";"1,130ft.";"1,430ft.";"130ft.";"-130ft";"A";"meteo"
"335";"Kada letite iznad Evrope imate pojavu konstantnog zanošenja udesno na konstantnoj indiciranoj visini. \nUkoliko podatak na barometarskoj skali visinomera nije podešen, doći će do sledeće situacije:";"Leteće te postepeno ka manjoj stvarnoj visini";"Leteće te postepeno ka većoj stvarnoj visini";"Leteće te postepeno ka manjoj indiciranoj visini";"Leteće te postepeno ka većoj indiciranoj visini";"A";"meteo"
"336";"Letite na konstantnoj indiciranoj visini u odnosu na QNH podešenim na vrednost od 1015 mb na \nbarometarskoj skali i primećujete da spoljna temperature vazduha konstantno opada. Šta će se dešava \nsa vašom stvarnom visinom?";"Smanjuje se";"Raste";"Ostaje ista";"Smanjuje se pa se povecava";"A";"meteo"
"337";"Uređaj koji služi za merenje vlažnosti vazduha naziva se:";"Higrometar";"Hidrometar";"Mokri termometar";"Higroskop";"A";"meteo"
"338";"U toku procesa kondenzacije , povećana temperatura je rezultat ________ količine ________ toplote";"Veće / oslobođene";"Manje / oslobođene";"Veće / apsorbovane";"Manje / apsorbovane";"A";"meteo"
"339";"Temperatura mokrog termometra bi trebalo da bude manja od temperature suvog termometra :";"Jer isparavanje prouzrokuje hlađenje mokrog termometra";"Jer kondenzacija prouzrokuje oslobađanje latentne toplote";"Jer se latentna toplota apsorbuje na staklenoj cevi termometra";"Zbog kondenzacije na staklenoj cevi termometra";"A";"meteo"
"340";"Proces promene stanja iz gasovitog u tečno stanje poznat je kao:";"Kondenzacija pri čemu se oslobađa latentna toplota";"Isparavanje pri čemu se apsorbuje latentna toplota";"Isparavanje pri čemu se oslobađa latentna toplota";"Kondenzacija pri čemu se apsorbuje latentna toplota";"A";"meteo"
"341";"Povratan proces promene stanja iz čvrstog u stanje vodene pare i naziva se :";"Sublimacija";"Insolacija";"Kondenzacija";"Isparavanje";"A";"meteo"
"342";"Tokom vedre noći, temperatura na površini zemlje će ________ Relativna Vlažnost će se _________ a \ntačka rose će _______";"Padati / Povećati / Ostati ista";"Padati / Povećati / Povećati";"Porasti / Povećati / Padati";"Porasti / Povećati / Ostati ista";"A";"meteo"
"343";"Koji od navedenih procesa može prouzrokovati zasićenost vazduha?";"Isparavanje";"Topljenje";"Kondenzacija";"Zagrevanje";"A";"meteo"
"344";"Prilikom dobijanja informacija o ulasku u školski krug pre započinjana procedure prilaza na aerodrom \nsletanja,pilot ultralakog aviona upozoren je na nizak nivo smicanja vetra. Šta treba pilot da uradi?";"Da odloži sletanje ili čak razmotri mogućnost sletanja na alternativni aerodrom";"Da koristi veću brzinu prilaza od normalne kako bi neutralisao bilo kakav gubitak čeone \nkomponente vetra";"Da razmotri mogućnost procedure neuspelog prilaza";"Da sleti koristeći uobičajenu tehniku sletanja ali sa pažljivim praćenjem brzine";"A";"meteo"
"345";"Data je atmosferska situacija gde je vlažnost 60% i ELR je manji od DALR, ukoliko je vazduh prisiljen na \npodizanje biće:";"Stabilan sa tendencijom povratka na prethodni položaj";"Nestabilan i nastaviće da se podiže";"Stabilan i nastaviće da se podiže";"Nestabilan sa tendencijom povratka na prethodni položaj";"A";"meteo"
"346";"Pilot vazduhoplova približava se planini leteći niz vetar,nekoliko stotina stopa (fita) iznad nivoa \ngrebena,osmatrajući sočivaste oblake. Na koje uslove pilot može naići prilikom nastavka leta?";"Jaka nisponska strujanja pre neposrednog prelaska grebena, sa jakim usponskim \nstrujanjem nakon prelaska grebena na uzvetarnoj strani planine";"Jaka katabatska vazdušna strujanja na vrhu grebena";"Jaka katabatska nisponska strujanja I turbulenciju nakon prelaska preko grebena";"Jaka usponska strujanja pre prelaska vrha grebena i jaka nisponska strujanja nakon \nprelaska vrha grebena";"A";"meteo"
"347";"Vazduh je stabilan kada:";"Ne postoji sila uzgona vazduha, vazduh pokušava da se vrati na svoju izvornu poziciju";"Ima vrlo malo pomeranje";"Ima malo promene u pritisku";"Ne postoji sila uzgona vazduha, vazduh nastavlja da";"A";"meteo"
"348";"Stvarna promena temperature poznata je kao:";"ELR(vertikalni temperaturni gradijent okolnog vazduha)";"DALR(Suvo adijabatski vertikalni temperaturni gradijent)";"Temperaturna kriva";"Tepigram";"A";"meteo"
"349";"Vazduhoplov leti u blizini nizbrdice, koja se prostire u pravcu sever-jug, preko koje vetar duva u pravcu \nzapad –istok. Koja od navedenih situacija može dovesti vazduhoplov u polje opasnih nisponskih \nstrujanja?";"Kada leti od istoka ka zapadu u pravcu brda";"Kada leti od zapada ka istoku u pravcu brda";"Kada leti od juga ka zapadu u pravcu brda";"Kada leti od Severa ka jugu u pravcu";"A";"meteo"
"350";"Šta je od sledećih tvrđenja tačno u vezi najnižeg nivoa smicanja vetra";"Može se javiti 15 do 20 milja ispred brzo nadolazeće oluje sa grmljavinom";"Retko se pojavljuje na prostoru gde postoji sloj jake temperaturne inverzije blizu zemljine \npovršine";"Jedino se može naći ispod vrha nakovnja kongestusa";"Jedino se može naći na granicama jakih nisponskih strujanja";"A";"meteo"
"351";"U uslovima planinskog talasa, na najizraženiju turbulenciju se najverovatnije se može naići prilikom \nletenja:";"Kroz ili tačno ispod cevastih oblaka( Roll oblaka)";"Na međuvisini između lentikularnih i roll oblaka";"Kroz vrh oblaka";"Kroz lentikularni oblak";"A";"meteo"
"352";"Koje od sledećih tvrđenja karakteriše nestabilni vazduh?";"Kumulusi sa pljuskovima i dobra vidljivost van zone pljuskova";"Stratusi sa pljuskovima i prilično loša vidljivost";"Stratusi sa lošom vidljivošću i povremenom rosuljom";"Kumulusi sa neprekidnim padavinama i osrednja vidljivost";"A";"meteo"
"353";"Šta će se desiti ukoliko vazduhoplov leti nisko blizu planinske oblasti na kojoj duva veoma jak vetar: \nI. Jaka turbulencija ispod ili iznad zone rotora \nII. Nisponska strujanja koja mogu premašiti stopu penjanja vazduhoplovaRizik od zaleđivanja biće veći od normalnog prilikom leta kroz oblake iznad planinskog\nvenca IV. Lentikularne oblake";"I,II,III i IV je ispravno";"Samo I i III je ispravno";"Samo I i II je ispravno";"Samo I, II i III je ispravno";"A";"meteo"
"354";"Jedan ili više obojenih prstenova oko sunca ili meseca mogu nagovestiti prisustvo kojeg tipa oblaka?";"Altostratuse";"Ciruse";"Stratuse";"Cirokumuluse";"A";"meteo"
"355";"Ako je data temperatura +21°C i tačka rose +7°C, aproksimativno na kojoj će visini biti baza oblaka \nkumulusa?";"5600 ft";"560 ft";"56,000 ft";"4000";"A";"meteo"
"356";"Iz kojeg tipa oblaka najčešće pada grad?";"CB";"NS";"AC";"AS";"A";"meteo"
"357";"Na osnovu ponuđenih odgovora izaberite Niske, Srednje i Visoke oblake po rastućem nizu";"Stratusi,Altokumulusi,Cirusi";"Nimbostratusi,Kumulonimbusi,Cirusi";"Altostratusi,Altokumulusi,Cirusi";"Cirusi,Kumulonimbusi,Stratusi";"A";"meteo"
"358";"Upotreba sufiksa “nimbus” ili prefiksa “nimbo” se odnosi na ?";"Ležište kiše";"Tanak, odvojen ili vlaknast";"Umerena hladnoća";"Tamno i opasno";"A";"meteo"
"359";"Padavina koju prouzrokuje stratus je";"Rosulja";"Jaki pljuskovi";"Jaka kiša";"Slabi pljuskovi";"A";"meteo"
"360";"Nestabilan vazduh je prisiljen da se podiže sa jedne strane planine. Kakvo vreme se može očekivati na \nobroncima planine koje su izložene vetru?";"Oblak sa izraženim vertikalnim razvojem";"Gust stratus tip oblaka, najverovatnije nimbostratus";"Bez promena, pošto će vazduh početi da pada zbog adijabatskog zagrevanja nakon prelaska \nvrha planine";"Oblaci neposredno iznad vrhova planina (Cap clouds) sa mogućim lentikularnim \naltokumulusima";"A";"meteo"
"361";"Koju uslovi mora da postoje da bi došlo da razvoja oluje sa grmljavinom:";"Međusobna reakcija velike količine vlage i strmog gradijenta temperature izraženog kroz \npovećanje vertikalnog gradijenta";"Međusobna reakcija velike količine vlage i veoma stabilne atmosfere";"Međusobna reakcija , stabilne atmosfere, izražene kroz povećanje strmog gradijenta \ntemperature, i velike količine vlage";"Međusobna reakcija strmog gradijenta temperature, izraženog kroz povećanje vertikalnog \ngradijenta ,i niske relativne";"A";"meteo"
"362";"Koja od ponuđenih kombinacija parametara vremena dovodi do pojave kumulo tipa oblaka, dobre \nvidljivosti, kišnih pljuskova i mogućnosti pojave ledenih kristala u oblacima ?";"Nestabilan vlažan vazduh i orografsko podizanje vazduha";"Stabilan, vlažan vazduh i orografsko podizanje vazduha";"Nestabilan vlažan vazduh bez podizanja vazduha";"Stabilan, suv vazduh i orografsko podizanje vazduha";"A";"meteo"
"363";"Turbulencija, smicanje vetra, zaleđivanje, slabe i jake padavine asociraju na pojavu kumulonimbusa. \nKoje od sledećih tvrđenja je tačno?";"Navedene rizične situacije se mogu izbeći ukoliko se ne leti blizu oblaka ili kroz oblak";"Rizik postojanja opasnih situacija je veoma mali";"Jake padavine se mogu javiti izvan oblaka , ali pojava turbulencije i zaleđivanja je \nograničena na prostor unutar oblaka";"Sve rizične situacije se mogu susresti unutar ili blizu oblaka";"A";"meteo"
"364";"Tokom _____ ćelije grmljavinske nepogode, oblak sadrži_______.";"Faze zrelosti / uspona i nispona strujanja vazduha";"Početne faze / uspona i nispona strujanja vazduha";"Faze rasturanja / uspona i nispona strujanja vazduha";"Početne faze / samo nispona strujanja";"A";"meteo"
"365";"Koju fazu grmljavinske nepogode karakterišu pretežno nispona strujanja";"Fazu rasturanja";"Početnu fazu";"Fazu zrelosti";"Kumulus fazu";"A";"meteo"
"366";"Za razvoj kumulonimbusa, neophodno je da postoji?";"Dubok nivo veoma nestabilnog vlažnog vazduha";"Plitak nivo veoma nestabilnog vlažnog vazduha";"Dubok nivo veoma nestabilnog vlažnog vazduha sa blagim temperaturnim gradijentom";"Plitak nivo veoma nestabilnog vazduha sa strmim temperaturnim gradijentom";"A";"meteo"
"367";"Koju fazu grmljavinske nepogode karakterišu samo uspona strujanja?";"Početnu fazu";"Fazu zrelosti";"Fazu rasturanja";"Završnu fazu";"A";"meteo"
"368";"Koji od sledećih uslova najverovatnije prouzrokuje grmljavinske nepogode ?";"Visok sadržaj vlage sa strmim temperaturnim gradijentom";"Visok sadržaj vlage sa blagim temperaturnim gradijentom";"Mali sadržaj vlage sa strmim temperaturnim gradijentom";"Mali sadržaj vlage sa blagim temperaturnim";"A";"meteo"
"369";"Rizične situacije po vazduhoplov koje su prouzrokovane pojavom kumulonimbusa ili grmljavinskim \nnepogodama mogu se očekivati:";"Kada je vazduhoplov unutar prostora od 10 nm od oblaka";"Samo kada je vazduhoplov unutar oblaka";"Samo kada je vazduhoplov unutar ili na donjoj strani oblaka";"Kada je vazduhoplov unutar prostora od 5 nm od oblaka";"A";"meteo"
"370";"Rizične situacije faze zrelosti ćelije grmljavinske nepogode uključuju munje, turbulenciju i:";"Zaleđivanje, mikroizlive-pijavice(izlivi na donjoj strani) i smicanje vetra";"Mikroizlivi,smicanje vetra i pojavu oblaka kumuluskongestus";"Zaleđivanje, rosulju i mikroizlivi";"Smicanje vetra,grad i maglu";"A";"meteo"
"371";"Objavljen vetar na nivou 2000 ft iznad aerodroma je 330/15kt. Koristeći pravilo desnog palca , koja je \nočekivana vrednost vetra na površini zemlje?";"305/07kt.";"305/30kt";"355/30kt.";"315/30kt.";"A";"meteo"
"372";"Koriolisova sila na Severnoj hemisferi će prouzrokovati kretanje vazduha koji naizgled skreće:";"Desno i prouzrokuje geostafski vetar koji ima pravac paralelno sa izobarama do visine od \noko 2000 ft agl.";"Levo i prouzrokuje vetar koji ima pravac paralelno sa izobarama do visine od oko 2000 ft \nagl.";"Levo i prouzrokuje vetar koji duva polako po izobarama do visine od oko 2000 ft agl.";"Desno i prouzrokuje površan vetar koji duva po izobarama do visine od oko 2000 ft agl.";"A";"meteo"
"373";"Vetrovi koji duvaju oko oblasti anticiklona (sistem visokog pritiska) na nižim nivoima u Severnoj \nHemisferi prikazani su na kartama niskog vazdušnog pritiska sa smerom duvanja:";"U smeru kazaljke na satu";"U smeru kazaljke na satu ukoliko je topao vazduh i u smeru suprotnom od kazaljke na satu \nukoliko je hladan vazduh";"U smeru suprotnom od kazaljke na satu";"U smeru ciklona";"A";"meteo"
"374";"Prizemni vetrovi na severnoj hemisferi koji duvaju u blizini depresije predstavljeni su na vremenskim \nkartama u :";"Smeru suprotnom od smera kretanja kazaljke na satu";"Smeru kretanja kazaljke na satu";"Smeru anticiklona";"Smeru kretanja kazaljke na satu ili smeru suprotnom od smera kretanja kazaljke na satu u \nzavisnosti da li je depresija ciklonska ili";"A";"meteo"
"375";"Sa kojom pojavom je uslovljeno formiranje advektivne magle?";"Topla vlažna vazdušna masa biva ohlađena do temperature koja je manja od temperature \ntačke rose pod uticajem umerenog vetra prilikom kretanja iznad mnogo hladnije površine";"Hladna vlažna vazdušna masa biva zagrejana do temperature koja je veće temperature \ntačke rose pod uticajem umerenog vetra prilikom kretanja iznad mnogo toplije površine";"Topla vlažna vazdušna masa biva ohlađena do temperature koja je manja od temperature \ntačke rose pod uticajem vrlo laganog vetra prilikom kretanja iznad mnogo hladnije površine";"Pojava topla vlažne vazdušne masa pod uticajem veoma jakog vetra tokom vedre noći";"A";"meteo"
"376";"Nizak nivo maglovitog sloja značajno smanjuje horizontalnu vidljivost prilikom letenja na visini od 2000 \nft. Da bi povećali horizontalnu vidljivost neophodno je da?";"Letimo na većoj visini";"Letimo na manjoj visini";"Letimo na vrhu maglovitog sloja";"Upalimo strob svetla i svetla za sletanje";"A";"meteo"
"377";"Koji od navedenih uslova su najpogodniji za formiranje radiacione magle?";"Visoka relativna vlažnost vazduha, slabi vetrovi i vedro nebo";"Visoka relativna vlažnost vazduha, umeren vetar i oblačno nebo";"Mala relativna vlažnost vazduha, slabi vetrovi i vedro nebo";"Visoka relativna vlažnost vazduha, slabi vetrovi i oblačno nebo";"A";"meteo"
"378";"Iznad unutrašnjosti aerodroma objavljeno je postojanje radiacione magle tokom jutra. Kako se brzina \nvetra povećava do 10 kt može se očekivati:";"Magla se podiže i formira nizak stratus";"Smanjiće se sloj magle";"Doći će do razbijanja magle";"Povećanje maglene smeše, doprinoseći većom razvoju magle";"A";"meteo"
"379";"Koje su karakteristike prolaza hladnog fronta?";"Temperatura tačke rose pada , temperatura vazduha pada, vetar ima smer u smeru \nkretanja kazaljke na satu";"Temperatura tačke rose raste, temperatura vazduha pada, vetar ima smer suprotan od \nsmera kretanja kazaljke na satu";"Temperatura tačke rose raste, temperatura vazduha pada ,vetar ima smer u smeru \nkretanja kazaljke na satu";"Stabilna temperatura tačke rose i vazduha ali oštra promena smera vetra u smeru \nsuprotnom od kazaljke na satu";"A";"meteo"
"380";"Koja je aproksimativna brzina toplog fronta?";"Približno 2/3 brzine hladnog fronta";"Približno 1/3 brzine hladnog fronta";"Približno 1/2 brzine hladnog fronta";"Ima istu brzinu kao i hladan";"A";"meteo"
"381";"Oblačno je, primećeno je da je granularni tip leda prikupljen i isturen ispred napadne ivice aeroprofila. \nTo je najverovatnije jedan od sledećih tipova leda:";"Hrapav-mutan led";"Proziran-gladak led";"Ledena kiša";"Inje";"A";"meteo"
